plate,City Name,latitude,Longitude
683,Atlanta,33.9253024,-84.3857442
684,Golek,-6.2477331,106.9154061
685,Xinxing,22.69569,112.225334
686,El Corozo,8.5681393,-70.3583879
687,Matão,-21.6029893,-48.3644226
688,Yasenskaya,46.3611841,38.2725015
689,Kalmar,56.6519542,16.3281272
690,Jablunkov,49.5767154,18.7645942
691,Perico,22.7686569,-81.0174917
692,Nabire,-3.5095462,135.7520985
693,Tailing,31.444052,119.329436
694,Albuquerque,34.9568026,-106.6055534
695,Jiedu,29.521296,86.27669
696,Shaliangzi,37.910325,93.341907
697,Matão,-21.6029893,-48.3644226
698,Mogapinyana,-22.38146,27.59223
699,Cidikit Girang,-6.8783,106.3166
700,Maria Cristina,8.1831476,124.1949463
701,Kut Chum,16.0206637,104.3381361
702,Ust-Kamenogorsk,49.9749295,82.6017244
703,Castillos,-34.1979128,-53.8617544
704,Chachoengsao,13.6902068,101.0701959
705,Truskavets,49.2760303,23.5105576
706,Besançon,47.278918,6.07097
707,Avaré,-23.1072154,-48.925516
708,Baoyang,27.804365,120.738172
709,Yijiang,31.311756,118.372655
710,Lages,-27.8157141,-50.3263964
711,Saarbrücken,49.2088164,7.0075837
712,Shucheng Chengguanzhen,31.466526,116.952766
713,Agboville,5.9354963,-4.2230836
714,Mosteiro,41.0874823,-7.9582137
715,Västerås,59.6637076,16.5305978
716,Sandefjord,59.1743317,10.1431781
717,Ḩātim,32.64519,35.77722
718,Peoria,40.7,-89.52
719,Jiangpu,33.1401715,119.7889248
720,Xingang,39.0063718,117.6852235
721,Korsze,54.16967,21.13909
722,Niort,46.3194856,-0.4546217
723,Longshan,42.901533,125.136451
724,Fryčovice,49.6629527,18.2269255
725,Oekero,-10.1564032,124.0496732
726,Kathu,7.9107391,98.3337983
727,Yambol,42.4865907,26.5331057
728,Zelenograd,55.706586,37.5186129
729,Polazna,58.3005959,56.4173346
730,Carandaí,-20.9508706,-43.8028073
731,Phu Phiang,18.745638,100.7953911
732,Lyaskovets,43.0683838,25.7428451
733,Niort,46.3194856,-0.4546217
734,Jasaan,8.6427567,124.770152
735,La Paz,-34.6906944,-58.601544
736,Nunutba,-10.2183,123.6274
737,Pieniężno,54.236292,20.1285899
738,Floirac,44.2874089,1.997385
739,Trstenik,43.6173787,21.0023004
740,Ketapang,-1.5697615,110.5215459
741,Kåge,64.8962892,21.1114939
742,Ujar,40.5067525,47.6489641
743,Shirahamachō-usazakiminami,34.7757093,134.7206721
744,Hongqi,35.30385,113.875245
745,Witzenhausen,51.349366,9.7730968
746,Charlottenberg,59.884842,12.2993128
747,Chenzhou,25.770509,113.014717
748,Oqtosh,39.9225394,65.9214676
749,Parenggan,-6.745694,111.0438053
750,Aotou,40.657978,109.840313
751,Padova,45.402837,11.8577064
752,Fayzabad,37.1017088,70.5552362
753,Puerto Varas,-41.3167,-72.9833
754,Hamakita,36.7310107,136.6975386
755,London,37.13,-84.08
756,Inya,54.9850214,83.0470827
757,Bang Rakam,16.7445704,100.1367166
758,São Gonçalo do Amarante,-5.7852461,-35.3288131
759,Sūrāb,27.8914335,65.8232788
760,Bledzew,52.5234718,15.4078292
761,Nanhuatang,28.682892,115.858197
762,Tân Trụ,10.5280095,106.4994889
763,Tojal,41.2511521,-8.3148854
764,Pubal,37.29167,127.50778
765,Chinju,35.1799817,128.1076213
766,Leipzig,51.2928924,12.4645518
767,Colares,38.7952662,-9.4665149
768,Dukuh,-6.2960156,106.8783167
769,Ogaminan,7.59464,6.22476
770,Luorong,23.320477,111.2138
771,Allen,-38.977251,-67.826868
772,Siocon,7.70104,122.132937
773,Jidong,45.260412,131.124079
774,Chmielno,54.3208627,18.0919377
775,Novohrad-Volyns’kyy,50.5860203,27.6363775
776,Xindian,37.105382,116.694361
777,Lijiapu,29.49574,111.926694
778,Domanín,49.5416577,16.2341158
779,Gambalidio,13.6205,122.8913
780,Kamojimachō-jōgejima,34.0716318,134.3493568
781,Bertoua,4.5791946,13.6767958
782,Ágios Matthaíos,39.494488,19.8722638
783,Kajaani,64.0662338,27.5846719
784,Cujillo,-6.107046,-78.5970229
785,Changping,22.974898,113.993115
786,Betania,5.746649,-75.977569
787,Talisay,14.5618599,121.0130439
788,Mozzozzin Sur,17.45685,121.74607
789,Ventersburg,-28.0964966,27.1323579
790,Pytalovo,57.063557,27.9195
791,Luqiao,28.582654,121.365123
792,Arboleda,6.0351528,-75.427262
793,Ḩarf al Musaytirah,35.38808,36.13439
794,Bykhaw,53.5180441,30.2402914
795,Bāniyās,35.1852624,35.9533322
796,Kalangsari,-6.2194518,107.2991511
797,Nancy,48.689836,6.17445
798,Tibillo,-14.0932177,-75.1716066
799,São João das Lampas,38.8742482,-9.3993262
800,Tanxi,29.696108,118.315329
801,Reutov,55.7558852,37.8775383
802,Nuevitas,21.5500232,-77.2692503
803,Cahabón,15.6147646,-89.8052964
804,Andalucía,4.168711,-76.167375
805,Juan Santiago,18.4489182,-69.9865207
806,Cotia,-23.6126976,-46.9465138
807,Fuenlabrada,40.2748289,-3.7968574
808,Yongdong,28.505315,86.937376
809,Jurva,62.8511538,21.7352793
810,Vukatanë,42.0256691,19.547883
811,Staryy Togul,53.4291,85.9006
812,Lapaz,15.3817945,120.7080369
813,Tingzhou,30.274084,120.15507
814,Villa Lugano,-34.6884971,-58.532397
815,Portëz,40.6940299,19.5865629
816,Hevlín,48.7520903,16.3813139
817,Krasnopillya,50.7671084,35.267666
818,Gaojiabu,39.796583,112.453708
819,Turt,51.506437,100.6714581
820,Vila de Rei,39.6758453,-8.1457625
821,Jantake,-7.2475,108.1563
822,Bourg-en-Bresse,46.2501181,5.1140864
823,Runović,43.3765475,17.2311774
824,Limon,11.2807738,124.5651398
825,Sikur,-8.5392331,116.4134873
826,Beiping,39.9041999,116.4073963
827,Dasi,39.021046,117.2401593
828,Uppsala,59.8419074,17.5964867
829,Ticaco,-15.9254,-69.3354
830,Yichun,27.815743,114.416785
831,Zhinvali,42.1102695,44.7710122
832,Xiangqiao,23.674387,116.628627
833,Arras,50.2837307,2.7425682
834,Zhicheng,30.297791,111.500774
835,Ingeniero Guillermo N. Juárez,-34.5939526,-58.5769684
836,Santa Clara La Laguna,14.7174829,-91.3019094
837,Sidamukti,-6.858925,108.2080973
838,Toutai,27.279995,100.266091
839,Tocok,16.140665,120.4201762
840,Skövde,58.3493356,13.8300629
841,Kumane,45.5322977,20.2153721
842,Tembol,-8.1669045,115.4318914
843,Communal,21.3872385,-158.0060986
844,Agua Fría,13.4710669,-87.5470024
845,Heby,59.1631398,17.1921015
846,Taibai,34.058401,107.319116
847,Simpang,-1.259553,104.100502
848,Al Khāniq,17.736328,43.7669217
849,Amarillo,32.9578909,-102.8518139
850,Porto Velho,-8.7611605,-63.9004303
851,Suizhong,40.32558,120.34431
852,Kaura Namoda,12.5951892,6.5863469
853,Erie,42.1340917,-80.0872429
854,El Zapote,20.7595709,-103.427389
855,Pagnag,32.265208,91.677053
856,Sulengwaseng,-8.5066242,122.9719348
857,Mokotów,52.20775,21.077623
858,Paços,41.2684021,-8.0777054
859,Kasonawejo,-2.2661571,138.0109374
860,Yinglong,50.3331127,10.2247836
861,Borowno,50.7784708,16.0928295
862,Xiadong,26.770007,113.535405
863,San Antonio,19.4805668,-99.2058279
864,Agualva,38.777855,-27.168076
865,Tiantai,29.144064,121.006595
866,Minji,30.837881,114.13334
867,Villa Mercedes,-34.5926613,-58.5197163
868,Xiaojiangba,31.098293,117.83785
869,Taoxi,51.561779,7.1090932
870,Xilian,29.673196,110.73404
871,Alenquer,-0.8667864,-54.9611836
872,Toshkivka,48.7790663,38.564841
873,Salta,-24.7869452,-65.4128686
874,Kotaagung,-5.4736254,104.6471221
875,Baltimore,39.29,-76.61
876,Ketawang,-7.4104934,110.3279026
877,Comendador,18.4500491,-70.0007511
878,Comrat,46.2893452,28.6519897
879,Alavus,62.7107035,23.5410417
880,Jiaohu,35.319084,114.540858
881,Itajaí,-26.9107052,-48.6709133
882,Toulouse,43.6085373,1.4525313
883,Andradina,-20.9096549,-51.3860303
884,Thị Trấn Ngọc Lặc,20.0844095,105.3760604
885,Wuhao,39.7601611,116.3169416
886,Ciduren,-7.1918,107.0754
887,San Felipe,19.8022278,-98.7067059
888,Pingshui,29.9120904,120.6367578
889,Bestöbe,52.5017027,73.0947195
890,Hanlin,53.6094616,-6.1832154
891,Leiden,52.1513886,4.4982869
892,Qianpai,23.030446,113.734466
893,Meshcherino,55.1970692,38.3579129
894,Soutocico,39.7024946,-8.7377503
895,Cipondok,-7.1612441,108.1695504
896,Rennes,48.0270746,-1.7307558
897,Budapest,47.545979,19.0375319
898,Muarasiau,-2.2897636,102.1175404
899,Ostrowsko,49.4705944,20.1323725
900,Mucuri,-18.0833977,-39.5499731
901,Union,14.5792342,120.9965883
902,Zouila,35.4885986,10.9882593
903,Alvito de São Pedro,41.604029,-8.5920192
904,Ypacarai,-25.408157,-57.2875097
905,Moulay Abdallah,33.1963963,-8.587212
906,Dashi,27.028446,106.461061
907,Baguim do Monte,41.1828878,-8.5290624
908,Nuevo Amanecer,12.8207931,-84.2002101
909,Zhuxi Chengguanzhen,32.312511,109.712183
910,Dengtang,23.684162,116.527977
911,Castlebellingham,53.8996586,-6.391149
912,Salerno,40.7074498,14.8046066
913,Cabay,9.8657623,123.9891483
914,Xushuguan,31.1429853,121.4228893
915,Pershotravneve,51.3870782,28.8660119
916,Qinhong,34.3264348,117.2438579
917,Évosmos,40.6661376,22.9037753
918,Oberá,-27.3869255,-55.9145502
919,Dalong,-8.5693667,119.9374977
920,Khorixas,-20.3720648,14.959329
921,Chinameca,13.5122699,-88.3506468
922,Galván,18.4748726,-69.9002083
923,Sterling,39.01,-77.43
924,Naushahro Fīroz,26.8310493,68.1194872
925,Kalde Panga,4.5557,95.71508
926,San José de Río Tinto,14.9247834,-85.692279
927,Manutapen,-10.1790674,123.5770012
928,Xiadahe,41.000673,123.2861901
929,Ojos de Agua,14.6060279,-87.940833
930,Khodzhi-Gasan,40.4095521,49.7653156
931,Angan,5.6153822,95.4306141
932,San Rafael,14.5697429,121.0190818
933,Gumawang,-4.1136576,104.6442073
934,Jinji,31.3115396,120.6947551
935,Toulouse,43.8273805,1.3951553
936,Church End,52.216745,0.1405602
937,San Luis,22.1564699,-100.9855409
938,Nerokoúros,35.4754568,24.0359071
939,Wuyang,33.437877,113.609286
940,Chaiwan,22.2678103,114.2360778
941,Xinhuang,27.352673,109.174932
942,Lingcheng,37.335794,116.576092
943,Capela,41.2600949,-8.2803826
944,Cijangkar,-6.9888872,106.9535691
945,Real,41.5688939,-8.6474423
946,Zdice,49.9120778,13.9774742
947,Mauhao,15.1487342,120.5849792
948,Thomazeau,18.6522482,-72.0927374
949,Kurchaloy,43.2082756,46.0845137
950,Tsotsin-Yurt,43.2496743,45.9860099
951,Ongandjera,-17.9164482,15.0937378
952,Remscheid,51.1730117,7.2822788
953,Tampere,61.4559668,23.7382315
954,Tanbu,23.342031,113.106055
955,Fu’an,27.088049,119.647769
956,Witzenhausen,51.349366,9.7730968
957,Beloeil,45.551643,-73.1932647
958,Chantilly,47.3036891,2.6981496
959,Piuí,-23.611227,-46.668872
960,Nozdrzec,49.757244,22.2174725
961,Klwów,51.5344639,20.6364509
962,Židlochovice,49.0395242,16.6188111
963,Uchimaru,39.7028389,141.1515091
964,Clonskeagh,53.3141205,-6.2387374
965,Hatava,53.7852624,27.6290067
966,Tsingoni,-12.7902832,45.1050487
967,Santa Rosa,25.8025129,-100.2268529
968,Paris 12,43.4945737,5.8978018
969,Phra Nakhon Si Ayutthaya,14.4403155,100.383479
970,Scholkine,45.4225908,35.8206159
971,Rizal,14.5665378,121.1092186
972,Jabłonka,49.494604,19.7094323
973,Yuyue,31.9617032,119.5738403
974,Maticmatic,15.9824991,120.4094965
975,Kuzhorskaya,44.6734042,40.3074973
976,Ābyek,36.040428,50.5446161
977,Bunol,15.6658463,120.8360762
978,Casal do Relvas,39.6532428,-8.8604748
979,Cilegong,-6.0025343,106.0111203
980,Engenho,41.2681051,-8.308171
981,Yitang,30.6074358,114.3110482
982,Beiqi,29.5580077,106.5765328
983,Créteil,48.7803815,2.4549884
984,Sioux Falls,43.521619,-96.722641
985,Kastornoye,51.8315426,38.1394579
986,Želiv,49.5318094,15.2242807
987,Libmanan,13.658247,123.017079
988,Xiaoduchuan,30.135462,113.184645
989,Shidong,25.849502,107.280659
990,Huangcun,23.131797,113.407143
991,Diego de Almagro,-26.3902488,-70.0475302
992,Pangkalanbuun,-2.688962,111.622398
993,Parapat,2.6644279,98.9397139
994,Wushi,31.491169,120.31191
995,Cartagena,-33.5482466,-71.6045745
996,Spas-Klepiki,55.1328637,40.17768
997,Jibu,26.008257,115.162028
998,Nizhniy Novgorod,56.2995342,44.0013228
999,San Vicente,14.7596318,121.0589081
1000,Salvacion,12.6151,125.039
