Plate,City Name,Latitude,Longitude
687,Dal’nerechensk,45.9735653,134.1872425
688,Fort Worth,32.7299999,-97.3199999
689,Awsīm,30.1321408,31.1366715
690,Youxi Chengguanzhen,26.168922,118.188043
691,Binawara,-3.4795532,115.7782286
692,Estombar,37.1464563,-8.4833256
693,Shapa,28.098056,101.579377
694,Bamenda,5.9630513,10.1591213
695,Neftobod,40.215006,70.5696268
696,Arapiraca,-9.755588,-36.6639577
697,Barra do Piraí,-22.4720256,-43.8273373
698,Sayapullo,-7.594182,-78.466042
699,Galubakul,-9.62074,119.56671
700,Añatuya,-27.7828418,-64.2837225
701,Canis,-10.33899,-77.16943
702,Gaosheng,23.41698,113.078569
703,Yajin,42.891255,129.508945
704,Jubb Ramlah,35.2075821,36.4229074
705,Menampukrajan,-8.3307,113.4145
706,Várzea,40.7477848,-8.0752858
707,Gebre Guracha,9.7986027,38.4271461
708,Xunqiao,31.058765,121.315718
709,Zlatni Pyasatsi,43.2697175,28.0236322
710,Vryburg,-26.1317461,28.2953986
711,Kawahmanuk,-7.0120918,108.3905156
712,Apeldoorn,52.2313764,5.9938487
713,Palon,-7.0124761,111.4812472
714,Göteborg,63.8223321,20.2753893
715,Stare Kurowo,52.8566588,15.677579
716,Sumber,-7.9454654,113.0845936
717,Sipoholon,2.0610237,98.9024603
718,Hobart,-42.8821377,147.3271949
719,Urpay,-8.3478186,-77.3895014
720,Hengshui,37.73892,115.670177
721,Milton,43.5167511,-79.8576828
722,Głogów Małopolski,50.1597084,21.955679
723,Wangshi,34.9520642,118.3410867
724,Shuiji,27.415632,118.347831
725,Nova Olímpia,-23.4739979,-53.088539
726,Hamburg,53.4460678,10.1569956
727,Wangmeng,35.464211,106.031623
728,Lyon,43.0429124,1.9038837
729,Kostino,56.7478077,37.520581
730,Tumaco,2.2763077,-78.5887951
731,Guangyuan,32.435435,105.843357
732,Sindang,-6.3398714,108.2970692
733,Ugac Sur,17.6102139,121.7177272
734,Būlaevo,54.9066121,70.4574593
735,Nova Prata,-28.7840394,-51.6077771
736,Gigant,51.6455857,39.2435026
737,Hualmay,-11.0883431,-77.6106512
738,Igaraçu do Tietê,-22.5506487,-48.5787728
739,Wróblew,51.612047,18.615044
740,Golina,52.2428641,18.0927297
741,Świebodzice,50.8822214,16.3195565
742,San Eugenio,16.394652,120.356297
743,Queimados,-22.7106685,-43.5522256
744,Yanmenguan,39.193073,112.865891
745,Ishim,56.1073342,69.6003357
746,Vila Chã,40.8727365,-8.4664515
747,Tanxi,29.696108,118.315329
748,Alvarães,-3.7751449,-65.3807101
749,Fangbu,31.750277,119.574986
750,Ermelo,41.3592129,-7.8886758
751,Nordeste,37.8322686,-25.145931
752,Andkhōy,36.9549975,65.1254488
753,Chikeng,42.25785,118.886931
754,Donglu,23.0861808,113.4943199
755,Petung,-6.968354,112.475502
756,Babana,10.436633,3.8171953
757,Sere,-6.1834101,106.8245155
758,Buliwao,16.5,121.2666702
759,Humpolec,49.1809643,13.5548562
760,Perrelos,10.107755,123.649321
761,Al Fūlah,11.7315405,28.3578828
762,Hirara,24.8051928,125.2789544
763,Vicente Guerrero,23.7321074,-103.9832684
764,Nong Bua Lamphu,17.234553,102.4235298
765,Gon’ba,53.4154689,83.5779817
766,Puncakwangi,-7.2953035,107.0716609
767,Kuzhuping,29.645451,110.089415
768,Orlovat,45.2599884,20.5735568
769,Fengle,30.8346,117.552738
770,Dërmënas,40.7468254,19.494331
771,Rencun,26.0765362,119.2807519
772,Petite Anse,19.6300952,-73.1554281
773,Soeng Sang,14.4324917,102.4265952
774,Memphis,35.1002148,-89.8500299
775,Pushchino,54.8395772,37.6258923
776,Castellon De La Plana/Castello De La Pla,39.9863563,-0.0513246
777,Looc,12.261245,121.990929
778,Xylaganí,40.9765733,25.4219873
779,Nemyriv,48.9749521,28.8474081
780,Крушево,41.364568,21.253752
781,Saint-Tite,46.73336,-72.56581
782,Houston,29.76,-95.36
783,Lazaro Cardenas,17.9567646,-102.1943485
784,Mértola,37.6410379,-7.6589255
785,Lavradio,38.6627574,-9.0573022
786,Araçuaí,-16.8488172,-42.0633003
787,Uruobo-Okija,5.9,6.833333
788,Sanying,22.4537995,112.9340394
789,Cabanas de Viriato,40.4722617,-7.9751886
790,Muḩammad Āghah Wuluswālī,34.21422,69.10026
791,La Unión,5.902266,-75.329557
792,Huyuan,28.572029,109.482078
793,Sumberjeruk,-8.1338509,113.790057
794,La Virginia,4.88917,-75.870743
795,Colonia Aurora,24.7762658,-107.4046797
796,Pirok,41.9100239,20.9108471
797,Vahdat,38.560256,69.0165511
798,Bogra,24.8435589,89.3701078
799,Zhufo,30.379545,120.047429
800,Pakapasan Ilir,-7.056066,108.4780523
801,Belyye Berega,53.2058,34.6649001
802,Aizkraukle,56.5930499,25.2431539
803,Carot,16.289185,119.90559
804,Vršac,45.1181926,21.2944883
805,Bakıxanov,40.4249808,49.950331
806,Xinglong,40.417358,117.500558
807,Lukavice,49.8229025,16.9204034
808,Askaniya Nova,46.4566661,33.8723511
809,Kuty,48.2629668,25.1738286
810,Puerto Princesa,9.7997051,118.7564541
811,Luzhou,28.871569,105.44174
812,Balite,14.5338735,121.0220037
813,Liwonde,-14.844135,35.3466253
814,Zabrat,40.4824514,49.946315
815,Sioux City,42.5069391,-96.3598367
816,Boncong,-6.7757862,111.7465609
817,Jendouba,36.5072263,8.7756556
818,Ushibuka,32.19537,130.02554
819,Puerto Castilla,16.0173268,-85.9585544
820,Shardara,41.6183527,67.1894488
821,Slobodskoy,58.7113992,50.1706415
822,Lysekil,58.3786073,11.4865869
823,Ténenkou,14.4590296,-4.9169196
824,Nanpu,31.2073439,121.5009714
825,Muladbucad,13.2409168,123.6050105
826,Uberaba,-19.7473748,-47.9391625
827,Zelenodolsk,55.8697739,48.5236711
828,Paris 10,43.4945737,5.8978018
829,Pámfylla,39.15667,26.52167
830,Janja,44.666926,19.2469148
831,Kolo,-8.3833419,118.7256312
832,Tiberias,32.795859,35.530973
833,Kaingiwa,12.5794519,3.8938528
834,Gawul,-6.3474028,106.6825417
835,Tojeira,39.9483942,-8.143466
836,Akat Amnuai,17.686931,103.9608091
837,Bombu,-5.0173504,122.8704925
838,Itumbiara,-18.4097245,-49.2162908
839,Bambanglipuro,-7.9481229,110.3130087
840,Kawalimukti,-7.1841565,108.3652973
841,Puerto Iguazú,-25.6112339,-54.5515662
842,Skene,57.4924284,12.6475194
843,Aquitania,5.2991829,-72.9696779
844,San Felipe,19.8022278,-98.7067059
845,Basiao,10.0698222,124.5514906
846,Seupakat,3.64333,97.46279
847,Fray Bentos,-33.1228052,-58.2975552
848,Santa Catalina,7.935298,-68.917999
849,Tugulym,57.056336,64.6282995
850,Trzcinica,51.1672774,18.0050053
851,Devesa,41.3575049,-8.3482785
852,Baykonyr,45.6232258,63.3139829
853,Aygeshat,40.2343129,44.2868976
854,Kvasy,48.1495982,24.2824443
855,Bressuire,46.8118134,-0.5451553
856,Kökar,59.9207975,20.9091298
857,Xieyang,34.329605,108.708991
858,Bang Phae,13.6784265,99.9576849
859,Vilufushi,2.5045603,73.3082308
860,Vännäs,63.9043836,19.7606455
861,Kotsyubyns’ke,50.4883784,30.3330935
862,Sainte-Sophie,45.8206187,-73.9300943
863,San Jose,18.8962696,-96.9417785
864,Wonoharjo,-7.7502929,110.9549155
865,Tāklisah,36.792339,10.6295091
866,Victoria Falls,-17.9318052,25.8255575
867,Ban Na Muang,13.6694549,100.6101543
868,Baoli,31.982984,120.246992
869,Komyshnya,50.1837815,33.6817424
870,Lazaro Cardenas,17.9567646,-102.1943485
871,Cagayan,14.5770566,121.0120171
872,San Luis del Palmar,-27.508507,-58.555985
873,Kunashak,55.7040901,61.5382494
874,Caijiapu,39.545488,117.416694
875,České Meziříčí,50.2867981,16.0442852
876,Karangpete,-7.324188,110.509841
877,Luoshe,33.580873,114.016536
878,Paris La Défense,48.8887915,2.2458912
879,Guane,22.1998606,-84.0880839
880,Kizlyar,59.902198,30.337848
881,Bandong,26.108775,118.776895
882,Solor,-10.1585855,123.5818992
883,Kumlinge,60.261145,20.7891235
884,Qiaotou,28.168408,120.482198
885,Rantauambacang,-1.3793386,101.9062829
886,Novi Pazar,43.1406976,20.5213617
887,Jinfeng,38.47436,106.239679
888,Kusŏng,39.9474202,125.2230626
889,Guanshui,37.215613,121.267875
890,Sungai Nyamuk,4.1175121,117.8663075
891,Duba,27.3457474,35.7243073
892,Hendaye,43.368364,-1.7705346
893,Santa Fe,35.6869752,-105.937799
894,Sishui,35.664323,117.251195
895,Sintansin,36.45361,127.43111
896,Samobor,45.8010928,15.7110481
897,Esperalvillo,18.8121479,-70.0347754
898,Gandong,-7.3966297,111.5498112
899,Sloboda,51.1434519,40.2997102
900,Amboanjo,-13.6635336,48.4537424
901,Tianjiazhai,29.686964,109.465494
902,Delod Pangkung,-8.38225,114.63643
903,Locminé,47.8890778,-2.8357471
904,Shīnḏanḏ,33.307049,62.136421
905,Piekielnik,49.4980908,19.7793013
906,Ardee,51.8815586,-8.4784945
907,Lopar,44.8278003,14.7318165
908,Qindu,34.329567,108.706272
909,La Cueva,-20.4557393,-63.5186518
910,Sísion,35.3085456,25.5207204
911,Cimuncang,-6.1130137,106.1610343
912,Pedra Furada,41.4643216,-8.6350154
913,Cabanbanan,12.6107413,122.2756648
914,Huineno,-8.5083726,115.5672264
915,Krabi,7.8851351,98.385029
916,Shicha,28.3740107,121.3749642
917,Peza e Madhe,41.3486394,19.8345726
918,Pasirjengkol,-6.3045618,107.346448
919,Aubagne,44.255137,5.262028
920,Huangshi,30.20003,115.038835
921,Pingtang,25.822349,107.322323
922,Soi Dao,13.1314524,102.2104821
923,San Francisco,20.8965838,-105.4093552
924,Pidigan,9.9886653,122.8148975
925,Yeliguan,34.978856,103.712902
926,Uruaçu,-14.5246488,-49.1468996
927,Outeiro de Polima,38.7178621,-9.3240249
928,Abucay,14.6991252,120.5166906
929,Vršac,45.1181926,21.2944883
930,Bununu Dass,10.0030306,9.508953
931,Hamburg,53.6125259,9.9659855
932,Namyangju,37.6360028,127.2165279
933,Fort Worth,32.7011609,-97.3354531
934,Luoshe,33.580873,114.016536
935,Hongshan,22.517585,113.39277
936,Lékoni,-1.5844023,14.2657584
937,Bogorodsk,56.0817902,43.472486
938,Shulan,44.406105,126.965607
939,Sahatsakhan,16.720024,103.5668302
940,Karawatung,-8.4570858,123.0198024
941,Indaiatuba,-23.0886496,-47.2089525
942,Suchedniów,51.04762,20.8292701
943,Crespo,-32.968211,-60.6752261
944,Štitar,45.1181541,18.6405775
945,Witihama,-8.2837447,123.2812562
946,That Phanom,16.94472,104.7229279
947,Marihatag,8.7833709,126.3020575
948,Dubovka,50.8563,46.0287999
949,Tujing,25.489999,103.796167
950,Diaowei,34.292103,107.531655
951,Puro,12.481536,123.380874
952,Jincheng,35.490701,112.851831
953,Jinshanwei,30.741203,121.300071
954,Shimen,29.584292,111.380014
955,Changxing,31.026665,119.910952
956,Huangcun,23.131797,113.407143
957,Utara,-0.789275,113.921327
958,Shengli,30.2979687,120.1561748
959,Jikamshi,12.1725083,7.7729115
960,Varginha,-21.5560521,-45.4368421
961,Sumberjo,-7.2030729,112.0237903
962,Gorzów Wielkopolski,52.7401064,15.2665222
963,Mungo,17.7302207,121.4674111
964,Wohyń,51.7567459,22.7817467
965,Bellavista,19.3972335,-99.1933664
966,Ostashkov,57.14667,33.10753
967,Hola Prystan’,46.5210948,32.5201269
968,Vetluzhskiy,58.3669548,45.5416034
969,La Plata,2.389011,-75.8942469
970,Charleston,38.35,-81.64
971,Beidong,35.615079,111.547182
972,Maní,4.817986,-72.280702
973,Vaulx-en-Velin,45.7790993,4.9307738
974,Penco,-36.7333,-72.9833
975,Disūq,31.1285463,30.646246
976,Faraulep,8.6,144.55
977,Clermont-Ferrand,45.7787293,3.0857432
978,Moorreesburg,-33.1519145,18.6642088
979,Thiais,48.7499009,2.3825213
980,Granada,4.524233,-74.356481
981,Taesal-li,36.9714,126.4542
982,Janeng,-25.416667,25.55
983,Paris 13,48.8335842,2.3757659
984,Sengkerang Tiga,-8.7688975,116.3957965
985,Novi Vinodolski,45.1285255,14.7897992
986,Vysočany,48.9410561,15.6896923
987,Chengzhong,24.315499,109.410683
988,Antigonish,45.6243985,-62.002631
989,Bang Krathum,16.5909145,100.2992789
990,Semanding,-6.921715,112.054703
991,Nanhe,37.005017,114.683863
992,Lochovice,49.8481991,13.9796068
993,Hantsavichy,52.7634482,26.4275001
994,Quime,-16.9794093,-67.2162619
995,Lungmar,28.85816,89.94036
996,Lexington,37.9098504,-84.4172666
997,Higashimurayama-shi,35.7911456,139.4574047
998,Anhua,28.374107,111.212846
999,Konče,41.49511,22.38359
1000,Ticaco,-15.9254,-69.3354
